index,source_file,source_local_index,start_seconds,end_seconds,duration_seconds,text,filename,path
1531,srYz8XQ0Rao.m4a,25,170.507,173.278,2.771,私は息が詰まるのを感じました。,001531_私は息が詰まるのを感じました。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001531_私は息が詰まるのを感じました。.wav
1532,srYz8XQ0Rao.m4a,26,173.719,177.459,3.741,私は朝もう少しゆっくり眠りたい日もあります。,001532_私は朝もう少しゆっくり眠りたい日もあります。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001532_私は朝もう少しゆっくり眠りたい日もあります。.wav
1533,srYz8XQ0Rao.m4a,27,177.915,184.211,6.296,天気が良ければ庭の手入れをしたいですし、昼食だってお腹が空いてから食べたい。,001533_天気が良ければ庭の手入れをしたいですし、昼食だってお腹が空いてから食べたい。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001533_天気が良ければ庭の手入れをしたいですし、昼食だってお腹が空いてから食べたい。.wav
1534,srYz8XQ0Rao.m4a,28,184.637,193.456,8.819,そんなささやかな自由がここには一切ないのです。自分の生活のペースを完全に手放さなければならない。,001534_そんなささやかな自由がここには一切ないのです。自分の生活のペースを完全に手放さなければならない。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001534_そんなささやかな自由がここには一切ないのです。自分の生活のペースを完全に手放さなければならない。.wav
1535,srYz8XQ0Rao.m4a,29,194.005,202.762,8.757,それは生きる喜びを奪われることのように思えました。娘たちは設備の素晴らしさに感心している様子です。,001535_それは生きる喜びを奪われることのように思えました。娘たちは設備の素晴らしさに感心している様子です。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001535_それは生きる喜びを奪われることのように思えました。娘たちは設備の素晴らしさに感心している様子です。.wav
1536,srYz8XQ0Rao.m4a,30,203.690,209.243,5.554,ここなら安心ね。何かあっても24時間スタッフさんがいるし。,001536_ここなら安心ね。何かあっても24時間スタッフさんがいるし。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001536_ここなら安心ね。何かあっても24時間スタッフさんがいるし。.wav
1537,srYz8XQ0Rao.m4a,31,209.961,213.966,4.006,娘たちの言う安心と私が求める,001537_娘たちの言う安心と私が求める.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001537_娘たちの言う安心と私が求める.wav
1538,srYz8XQ0Rao.m4a,32,214.417,219.415,4.998,生き甲斐との間には、大きな隔たりがあることを痛感しました。,001538_生き甲斐との間には、大きな隔たりがあることを痛感しました。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001538_生き甲斐との間には、大きな隔たりがあることを痛感しました。.wav
1539,srYz8XQ0Rao.m4a,33,219.902,233.758,13.856,次に訪れたのはもう少し費用の安い施設でした。こちらは先ほどの施設ほど豪華ではありませんが、やはり清潔で整然としています。しかし、そこで。,001539_次に訪れたのはもう少し費用の安い施設でした。こちらは先ほどの施設ほど豪華ではありませんが、やはり清潔で整然と.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001539_次に訪れたのはもう少し費用の安い施設でした。こちらは先ほどの施設ほど豪華ではありませんが、やはり清潔で整然と.wav
1540,srYz8XQ0Rao.m4a,34,233.758,247.613,13.856,光景はさらに私の心を重くしました。廊下で介護士の方が車椅子の方を数人忙しそうに移動させていました。その表情には疲労の色が濃く,001540_光景はさらに私の心を重くしました。廊下で介護士の方が車椅子の方を数人忙しそうに移動させていました。その表情に.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001540_光景はさらに私の心を重くしました。廊下で介護士の方が車椅子の方を数人忙しそうに移動させていました。その表情に.wav
1541,srYz8XQ0Rao.m4a,35,247.613,261.469,13.856,うただ業務をこなしているという印象です。入居者の方に声をかける言葉も流れ作業のようでした。あるお部屋のドアが少し開いていて、中から声が聞こえました。,001541_うただ業務をこなしているという印象です。入居者の方に声をかける言葉も流れ作業のようでした。あるお部屋のドアが.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001541_うただ業務をこなしているという印象です。入居者の方に声をかける言葉も流れ作業のようでした。あるお部屋のドアが.wav
1542,srYz8XQ0Rao.m4a,36,262.556,265.135,2.579,わしはまだ食べたくないんじゃ,001542_わしはまだ食べたくないんじゃ.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001542_わしはまだ食べたくないんじゃ.wav
1543,srYz8XQ0Rao.m4a,37,265.577,268.062,2.486,というか、細い男性の声。,001543_というか、細い男性の声。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001543_というか、細い男性の声。.wav
1544,srYz8XQ0Rao.m4a,38,268.572,273.910,5.338,それに対して、介護士の方は少し苛立ったような声で答えます。,001544_それに対して、介護士の方は少し苛立ったような声で答えます。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001544_それに対して、介護士の方は少し苛立ったような声で答えます。.wav
1545,srYz8XQ0Rao.m4a,39,274.741,283.400,8.659,ダメですよ、田中さん。ちゃんと食べてもらわないと、私たちが困るんですから。さあ、口を開けてください。,001545_ダメですよ、田中さん。ちゃんと食べてもらわないと、私たちが困るんですから。さあ、口を開けてください。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001545_ダメですよ、田中さん。ちゃんと食べてもらわないと、私たちが困るんですから。さあ、口を開けてください。.wav
1546,srYz8XQ0Rao.m4a,40,283.852,288.257,4.405,そのやりとりを聞いて、私は思わず立ちすくみました。,001546_そのやりとりを聞いて、私は思わず立ちすくみました。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001546_そのやりとりを聞いて、私は思わず立ちすくみました。.wav
1547,srYz8XQ0Rao.m4a,41,288.674,292.506,3.832,本人の意思よりも施設の時間が優先される。,001547_本人の意思よりも施設の時間が優先される。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001547_本人の意思よりも施設の時間が優先される。.wav
1548,srYz8XQ0Rao.m4a,42,293.000,303.791,10.791,それは介護士の方々が冷たいからではありません。深刻な人手不足の中、限られた時間で多くの人を支えなければならない。,001548_それは介護士の方々が冷たいからではありません。深刻な人手不足の中、限られた時間で多くの人を支えなければならな.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001548_それは介護士の方々が冷たいからではありません。深刻な人手不足の中、限られた時間で多くの人を支えなければならな.wav
1549,srYz8XQ0Rao.m4a,43,304.290,314.301,10.011,その疲れ切った表情を見れば、一人一人に寄り添う余裕など、もはや残されていないのだと痛いほど伝わってきました。,001549_その疲れ切った表情を見れば、一人一人に寄り添う余裕など、もはや残されていないのだと痛いほど伝わってきました。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001549_その疲れ切った表情を見れば、一人一人に寄り添う余裕など、もはや残されていないのだと痛いほど伝わってきました。.wav
1550,srYz8XQ0Rao.m4a,44,314.762,323.245,8.483,それでも、もし働く人たちが胸を張って自分の親に勧めたいと思えない場所なのであれば。,001550_それでも、もし働く人たちが胸を張って自分の親に勧めたいと思えない場所なのであれば。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001550_それでも、もし働く人たちが胸を張って自分の親に勧めたいと思えない場所なのであれば。.wav
1551,srYz8XQ0Rao.m4a,45,323.657,336.754,13.097,そこは本当の意味で豊かな場所ではないはずです。私にはこの暮らしがどうしても受け入れられませんでした。私の求める暮らしはここにはないと確信しました。,001551_そこは本当の意味で豊かな場所ではないはずです。私にはこの暮らしがどうしても受け入れられませんでした。私の求め.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001551_そこは本当の意味で豊かな場所ではないはずです。私にはこの暮らしがどうしても受け入れられませんでした。私の求め.wav
1552,srYz8XQ0Rao.m4a,46,337.237,342.426,5.189,見学を終えた帰り道、娘たちに私の気持ちを伝えました。,001552_見学を終えた帰り道、娘たちに私の気持ちを伝えました。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001552_見学を終えた帰り道、娘たちに私の気持ちを伝えました。.wav
1553,srYz8XQ0Rao.m4a,47,343.077,352.062,8.985,あきこはるこ、二人の気持ちは本当に嬉しいの。でもね、お母さんはあの場所では生きていけないと思う。,001553_あきこはるこ、二人の気持ちは本当に嬉しいの。でもね、お母さんはあの場所では生きていけないと思う。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001553_あきこはるこ、二人の気持ちは本当に嬉しいの。でもね、お母さんはあの場所では生きていけないと思う。.wav
1554,srYz8XQ0Rao.m4a,48,352.609,357.817,5.208,私の真剣な眼差しに、娘たちは言葉を失っていました。,001554_私の真剣な眼差しに、娘たちは言葉を失っていました。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001554_私の真剣な眼差しに、娘たちは言葉を失っていました。.wav
1555,srYz8XQ0Rao.m4a,49,358.289,376.146,17.857,この日、私は心に固く誓いました。私はこの家で自分の人生を最後まで全うする。そのためにどうすればよいのか。私の本当の戦いはここから始まるのだと強く心に決めたのです。,001555_この日、私は心に固く誓いました。私はこの家で自分の人生を最後まで全うする。そのためにどうすればよいのか。私の.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001555_この日、私は心に固く誓いました。私はこの家で自分の人生を最後まで全うする。そのためにどうすればよいのか。私の.wav
1556,srYz8XQ0Rao.m4a,50,376.800,383.498,6.698,しせつけんがくで受けた衝撃は、私に新たな行動を起こさせるきっかけとなりました。,001556_しせつけんがくで受けた衝撃は、私に新たな行動を起こさせるきっかけとなりました。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001556_しせつけんがくで受けた衝撃は、私に新たな行動を起こさせるきっかけとなりました。.wav
1557,srYz8XQ0Rao.m4a,51,384.072,389.501,5.430,施設に入らないと決めたからには、ただ頑固になるだけではいけません。,001557_施設に入らないと決めたからには、ただ頑固になるだけではいけません。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001557_施設に入らないと決めたからには、ただ頑固になるだけではいけません。.wav
1558,srYz8XQ0Rao.m4a,52,389.943,404.957,15.014,娘たちを安心させ、私自身が安全にこの家で暮らし続けるための具体的な方法を見つけなければならないのです。そこで私が向かったのは市の広報誌で何度も目にしていた。,001558_娘たちを安心させ、私自身が安全にこの家で暮らし続けるための具体的な方法を見つけなければならないのです。そこで.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001558_娘たちを安心させ、私自身が安全にこの家で暮らし続けるための具体的な方法を見つけなければならないのです。そこで.wav
1559,srYz8XQ0Rao.m4a,53,405.426,408.787,3.362,ちいきほうかつしえんせんたーという場所でした,001559_ちいきほうかつしえんせんたーという場所でした.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001559_ちいきほうかつしえんせんたーという場所でした.wav
1560,srYz8XQ0Rao.m4a,54,409.272,415.966,6.694,少し緊張しながらドアをくぐると、人の良さそうな女性が笑顔で迎えてくれました。,001560_少し緊張しながらドアをくぐると、人の良さそうな女性が笑顔で迎えてくれました。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001560_少し緊張しながらドアをくぐると、人の良さそうな女性が笑顔で迎えてくれました。.wav
1561,srYz8XQ0Rao.m4a,55,416.411,419.495,3.084,ケアマネージャーの佐藤さんと名乗る方でした。,001561_ケアマネージャーの佐藤さんと名乗る方でした。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001561_ケアマネージャーの佐藤さんと名乗る方でした。.wav
1562,srYz8XQ0Rao.m4a,56,419.946,423.317,3.371,私は自分の状況を正直に話しました。,001562_私は自分の状況を正直に話しました。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001562_私は自分の状況を正直に話しました。.wav
1563,srYz8XQ0Rao.m4a,57,423.769,433.962,10.192,80歳の一人暮らしであること、足が少し不自由なこと、そして施設には絶対に入りたくないという強い思い。,001563_80歳の一人暮らしであること、足が少し不自由なこと、そして施設には絶対に入りたくないという強い思い。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001563_80歳の一人暮らしであること、足が少し不自由なこと、そして施設には絶対に入りたくないという強い思い。.wav
1564,srYz8XQ0Rao.m4a,58,434.622,441.293,6.671,佐藤さんは私の話を遮ることなく、じっくりと耳を傾けてくれました。,001564_佐藤さんは私の話を遮ることなく、じっくりと耳を傾けてくれました。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001564_佐藤さんは私の話を遮ることなく、じっくりと耳を傾けてくれました。.wav
1565,srYz8XQ0Rao.m4a,59,441.740,450.369,8.629,そして、私が話し終えると優しく頷きながらこう言ったのです。すみこさん、よくいらっしゃいました。,001565_そして、私が話し終えると優しく頷きながらこう言ったのです。すみこさん、よくいらっしゃいました。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001565_そして、私が話し終えると優しく頷きながらこう言ったのです。すみこさん、よくいらっしゃいました。.wav
1566,srYz8XQ0Rao.m4a,60,450.807,453.802,2.994,そのお気持ち、とてもよくわかります。,001566_そのお気持ち、とてもよくわかります。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001566_そのお気持ち、とてもよくわかります。.wav
1567,srYz8XQ0Rao.m4a,61,454.213,469.672,15.459,住み慣れたご自宅で暮らし続けたいというのは、誰にとっても自然な願いですよ。その願いを叶えるために私たちがいるんです。まずは介護保険のサービスを利用するために必要な。,001567_住み慣れたご自宅で暮らし続けたいというのは、誰にとっても自然な願いですよ。その願いを叶えるために私たちがいる.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001567_住み慣れたご自宅で暮らし続けたいというのは、誰にとっても自然な願いですよ。その願いを叶えるために私たちがいる.wav
1568,srYz8XQ0Rao.m4a,62,470.176,475.268,5.092,要介護認定の申請手続きを私の方でお手伝いしますね。,001568_要介護認定の申請手続きを私の方でお手伝いしますね。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001568_要介護認定の申請手続きを私の方でお手伝いしますね。.wav
1569,srYz8XQ0Rao.m4a,63,475.685,486.268,10.583,少し時間はかかりますが、認定が下りれば、すみこさんの助けになるサービスがたくさん利用できるようになりますから、その言葉に。,001569_少し時間はかかりますが、認定が下りれば、すみこさんの助けになるサービスがたくさん利用できるようになりますから.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001569_少し時間はかかりますが、認定が下りれば、すみこさんの助けになるサービスがたくさん利用できるようになりますから.wav
1570,srYz8XQ0Rao.m4a,64,486.268,496.851,10.583,私は心から安堵しました。一人で抱え込んでいた不安が具体的な一歩に進んだ気がして、少し心が軽くなったのです。,001570_私は心から安堵しました。一人で抱え込んでいた不安が具体的な一歩に進んだ気がして、少し心が軽くなったのです。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001570_私は心から安堵しました。一人で抱え込んでいた不安が具体的な一歩に進んだ気がして、少し心が軽くなったのです。.wav
1571,srYz8XQ0Rao.m4a,65,497.547,507.446,9.899,佐藤さんは介護保険で利用できる在宅サービスについて一つ一つ丁寧に説明してくれました。まずは。,001571_佐藤さんは介護保険で利用できる在宅サービスについて一つ一つ丁寧に説明してくれました。まずは。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001571_佐藤さんは介護保険で利用できる在宅サービスについて一つ一つ丁寧に説明してくれました。まずは。.wav
1572,srYz8XQ0Rao.m4a,66,507.446,517.345,9.899,訪問介護です。ヘルパーさんが自宅に来てくれて、掃除や買い物、入浴の介助などを支援してくれるサービスです。,001572_訪問介護です。ヘルパーさんが自宅に来てくれて、掃除や買い物、入浴の介助などを支援してくれるサービスです。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001572_訪問介護です。ヘルパーさんが自宅に来てくれて、掃除や買い物、入浴の介助などを支援してくれるサービスです。.wav
1573,srYz8XQ0Rao.m4a,67,517.780,521.379,3.599,他人を家に入れることに少し抵抗はありましたが。,001573_他人を家に入れることに少し抵抗はありましたが。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001573_他人を家に入れることに少し抵抗はありましたが。.wav
1574,srYz8XQ0Rao.m4a,68,521.874,529.291,7.417,手の届きにくい場所の掃除や重いものの買い物を手伝ってもらえるのは確かに助かります。,001574_手の届きにくい場所の掃除や重いものの買い物を手伝ってもらえるのは確かに助かります。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001574_手の届きにくい場所の掃除や重いものの買い物を手伝ってもらえるのは確かに助かります。.wav
1575,srYz8XQ0Rao.m4a,69,529.772,531.587,1.815,次に教えてくれたのは,001575_次に教えてくれたのは.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001575_次に教えてくれたのは.wav
1576,srYz8XQ0Rao.m4a,70,532.003,533.823,1.820,訪問リハビリテーションです。,001576_訪問リハビリテーションです。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001576_訪問リハビリテーションです。.wav
1577,srYz8XQ0Rao.m4a,71,534.276,543.143,8.866,これは理学療法士などの専門家が自宅に来て、その人の状態に合わせたリハビリを行ってくれるサービスです。,001577_これは理学療法士などの専門家が自宅に来て、その人の状態に合わせたリハビリを行ってくれるサービスです。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001577_これは理学療法士などの専門家が自宅に来て、その人の状態に合わせたリハビリを行ってくれるサービスです。.wav
1578,srYz8XQ0Rao.m4a,72,543.577,557.155,13.578,この話には非常に心が惹かれました。自分の足で少しでも長く歩き続けたい。それは私の切実な願いでした。さらに訪問診療や。,001578_この話には非常に心が惹かれました。自分の足で少しでも長く歩き続けたい。それは私の切実な願いでした。さらに訪問.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001578_この話には非常に心が惹かれました。自分の足で少しでも長く歩き続けたい。それは私の切実な願いでした。さらに訪問.wav
1579,srYz8XQ0Rao.m4a,73,557.155,570.732,13.578,門看護というサービスもあると知りました。医師や看護師が定期的に自宅を訪れ、健康チェックや診察をしてくれるというのです。病院へ行くのは正直億劫ですから。,001579_門看護というサービスもあると知りました。医師や看護師が定期的に自宅を訪れ、健康チェックや診察をしてくれるとい.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001579_門看護というサービスもあると知りました。医師や看護師が定期的に自宅を訪れ、健康チェックや診察をしてくれるとい.wav
1580,srYz8XQ0Rao.m4a,74,571.189,580.721,9.532,家で見てもらえるのなら、これほど心強いことはありません。その他にも、万が一の時にボタン一つで通報できる。,001580_家で見てもらえるのなら、これほど心強いことはありません。その他にも、万が一の時にボタン一つで通報できる。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001580_家で見てもらえるのなら、これほど心強いことはありません。その他にも、万が一の時にボタン一つで通報できる。.wav
1581,srYz8XQ0Rao.m4a,75,581.280,590.307,9.027,緊急通報システムなど、私が知らなかっただけで、在宅生活を支える仕組みはたくさん用意されていました。,001581_緊急通報システムなど、私が知らなかっただけで、在宅生活を支える仕組みはたくさん用意されていました。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001581_緊急通報システムなど、私が知らなかっただけで、在宅生活を支える仕組みはたくさん用意されていました。.wav
1582,srYz8XQ0Rao.m4a,76,590.772,593.352,2.580,佐藤さんはこう続けました。,001582_佐藤さんはこう続けました。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001582_佐藤さんはこう続けました。.wav
1583,srYz8XQ0Rao.m4a,77,593.950,598.168,4.217,これらのサービスをパズルのように組み合わせていくのです。,001583_これらのサービスをパズルのように組み合わせていくのです。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001583_これらのサービスをパズルのように組み合わせていくのです。.wav
1584,srYz8XQ0Rao.m4a,78,598.624,605.332,6.708,すみこさんにとって、一番快適で安全な生活の形を一緒に作っていく,001584_すみこさんにとって、一番快適で安全な生活の形を一緒に作っていく.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001584_すみこさんにとって、一番快適で安全な生活の形を一緒に作っていく.wav
1585,srYz8XQ0Rao.m4a,79,605.770,609.375,3.605,それが私たちケアマネージャーの仕事です。,001585_それが私たちケアマネージャーの仕事です。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001585_それが私たちケアマネージャーの仕事です。.wav
1586,srYz8XQ0Rao.m4a,80,609.841,616.747,6.906,話を聞いているうちに、私の心の中にあった暗雲が晴れていくのを感じました。,001586_話を聞いているうちに、私の心の中にあった暗雲が晴れていくのを感じました。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001586_話を聞いているうちに、私の心の中にあった暗雲が晴れていくのを感じました。.wav
1587,srYz8XQ0Rao.m4a,81,617.165,627.311,10.147,施設に入るか、我慢して一人で頑張るか、その二択しかないと思い込んでいました。しかし、そうではなかったのです。,001587_施設に入るか、我慢して一人で頑張るか、その二択しかないと思い込んでいました。しかし、そうではなかったのです。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001587_施設に入るか、我慢して一人で頑張るか、その二択しかないと思い込んでいました。しかし、そうではなかったのです。.wav
1588,srYz8XQ0Rao.m4a,82,627.827,634.656,6.829,在宅生活を専門家の助けを借りながら続けるという第三の道があったのです。,001588_在宅生活を専門家の助けを借りながら続けるという第三の道があったのです。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001588_在宅生活を専門家の助けを借りながら続けるという第三の道があったのです。.wav
1589,srYz8XQ0Rao.m4a,83,635.097,638.868,3.772,数日後、私は娘たちに電話をし,001589_数日後、私は娘たちに電話をし.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001589_数日後、私は娘たちに電話をし.wav
1590,srYz8XQ0Rao.m4a,84,639.349,656.333,16.984,地域包括支援センターで聞いた話をしました。最初は半信半疑だった娘たちも専門家が間に入ると知って、少しずつ態度を軟化させていきました。後日、佐藤さんに再び家に来ていただき。,001590_地域包括支援センターで聞いた話をしました。最初は半信半疑だった娘たちも専門家が間に入ると知って、少しずつ態度.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001590_地域包括支援センターで聞いた話をしました。最初は半信半疑だった娘たちも専門家が間に入ると知って、少しずつ態度.wav
1591,srYz8XQ0Rao.m4a,85,656.799,660.770,3.971,娘たちも交えて4人で話し合いの場を持ちました,001591_娘たちも交えて4人で話し合いの場を持ちました.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001591_娘たちも交えて4人で話し合いの場を持ちました.wav
1592,srYz8XQ0Rao.m4a,86,661.267,668.535,7.268,佐藤さんは娘たちの母親の安全が心配だという気持ちにも寄り添いながら,001592_佐藤さんは娘たちの母親の安全が心配だという気持ちにも寄り添いながら.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001592_佐藤さんは娘たちの母親の安全が心配だという気持ちにも寄り添いながら.wav
1593,srYz8XQ0Rao.m4a,87,668.966,674.633,5.667,在宅サービスでどのようにリスクを減らせるかを具体的に説明してくれました。,001593_在宅サービスでどのようにリスクを減らせるかを具体的に説明してくれました。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001593_在宅サービスでどのようにリスクを減らせるかを具体的に説明してくれました。.wav
1594,srYz8XQ0Rao.m4a,88,675.062,680.489,5.427,その一つ一つの説明に、娘たちは真剣に頷いていました。,001594_その一つ一つの説明に、娘たちは真剣に頷いていました。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001594_その一つ一つの説明に、娘たちは真剣に頷いていました。.wav
1595,srYz8XQ0Rao.m4a,89,680.941,686.864,5.923,この話し合いを通じて、私たちは一つのチームになったような気がしました。,001595_この話し合いを通じて、私たちは一つのチームになったような気がしました。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001595_この話し合いを通じて、私たちは一つのチームになったような気がしました。.wav
1596,srYz8XQ0Rao.m4a,90,687.279,703.133,15.854,私と娘たち、そしてケアマネージャーの佐藤さん、みんなで私のこの家で暮らし続けたいという願いをどうすれば実現できるかという同じ目標に向かって歩き始めたのです。,001596_私と娘たち、そしてケアマネージャーの佐藤さん、みんなで私のこの家で暮らし続けたいという願いをどうすれば実現で.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001596_私と娘たち、そしてケアマネージャーの佐藤さん、みんなで私のこの家で暮らし続けたいという願いをどうすれば実現で.wav
1597,srYz8XQ0Rao.m4a,91,703.575,718.128,14.553,それは孤独な戦いではありませんでした。社会には手を差し伸べてくれる仕組みがある。そのことに気づけただけで、私の心はかつてないほど力強く前向きになっていたのです。,001597_それは孤独な戦いではありませんでした。社会には手を差し伸べてくれる仕組みがある。そのことに気づけただけで、私.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001597_それは孤独な戦いではありませんでした。社会には手を差し伸べてくれる仕組みがある。そのことに気づけただけで、私.wav
1598,srYz8XQ0Rao.m4a,92,718.742,724.830,6.087,それでは次に私の新しい日常がどのように始まったかをお話しします。,001598_それでは次に私の新しい日常がどのように始まったかをお話しします。.wav,C:\Users\Administrator\Desktop\asr tts\multilingual_voice_sample_package\all_audio_asr_segments_full\voice\001598_それでは次に私の新しい日常がどのように始まったかをお話しします。.wav
